SKU,Attr01,Attr02,Attr03,Attr04,Attr05,Attr06,Attr07,Attr08,Attr09,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49
SKU000474,Small,WarehouseB,InStock,Supplier2,380,Large,WarehouseC,OutOfStock,Supplier1,160,Large,WarehouseA,InStock,Supplier1,5,Small,WarehouseB,InStock,Supplier3,297,Small,WarehouseB,OutOfStock,Supplier2,51,Medium,WarehouseB,OutOfStock,Supplier3,69,XL,WarehouseB,InStock,Supplier3,63,Medium,WarehouseC,InStock,Supplier3,64,Large,WarehouseB,OutOfStock,Supplier4,366,Medium,WarehouseC,OutOfStock,Supplier4
SKU000475,Medium,WarehouseC,OutOfStock,Supplier1,273,XL,WarehouseC,OutOfStock,Supplier2,241,Large,WarehouseC,OutOfStock,Supplier3,18,Large,WarehouseC,LowStock,Supplier4,98,Medium,WarehouseB,LowStock,Supplier3,303,Small,WarehouseB,LowStock,Supplier4,7,Large,WarehouseB,InStock,Supplier2,39,Small,WarehouseA,LowStock,Supplier1,437,XL,WarehouseA,InStock,Supplier4,448,Small,WarehouseA,OutOfStock,Supplier4
SKU000476,Large,WarehouseA,InStock,Supplier4,47,XL,WarehouseB,OutOfStock,Supplier3,362,Small,WarehouseA,LowStock,Supplier1,421,XL,WarehouseB,OutOfStock,Supplier3,264,XL,WarehouseA,OutOfStock,Supplier1,483,Small,WarehouseC,OutOfStock,Supplier2,93,Small,WarehouseA,LowStock,Supplier3,346,XL,WarehouseA,LowStock,Supplier2,175,XL,WarehouseB,InStock,Supplier2,313,XL,WarehouseB,OutOfStock,Supplier2
SKU000477,XL,WarehouseB,InStock,Supplier1,105,Large,WarehouseC,InStock,Supplier2,78,Large,WarehouseB,OutOfStock,Supplier2,408,Small,WarehouseA,LowStock,Supplier2,307,Medium,WarehouseC,InStock,Supplier2,173,Small,WarehouseC,OutOfStock,Supplier3,123,Medium,WarehouseC,InStock,Supplier4,455,Medium,WarehouseA,LowStock,Supplier4,45,Medium,WarehouseB,InStock,Supplier2,212,Medium,WarehouseC,InStock,Supplier4
SKU000478,Small,WarehouseA,OutOfStock,Supplier3,263,XL,WarehouseC,LowStock,Supplier4,173,XL,WarehouseA,InStock,Supplier2,363,Medium,WarehouseA,InStock,Supplier1,464,XL,WarehouseB,InStock,Supplier4,375,Large,WarehouseA,OutOfStock,Supplier1,372,Large,WarehouseB,OutOfStock,Supplier1,118,XL,WarehouseA,LowStock,Supplier2,5,Medium,WarehouseC,LowStock,Supplier1,133,Medium,WarehouseC,OutOfStock,Supplier2
SKU000479,Medium,WarehouseB,LowStock,Supplier1,50,Medium,WarehouseB,OutOfStock,Supplier2,174,Large,WarehouseA,OutOfStock,Supplier2,472,Small,WarehouseA,OutOfStock,Supplier4,92,XL,WarehouseC,OutOfStock,Supplier4,43,Large,WarehouseB,InStock,Supplier3,130,Large,WarehouseC,OutOfStock,Supplier3,424,Large,WarehouseC,LowStock,Supplier4,14,Small,WarehouseA,LowStock,Supplier2,487,Large,WarehouseB,LowStock,Supplier3
SKU000480,Medium,WarehouseA,InStock,Supplier4,358,XL,WarehouseC,LowStock,Supplier4,423,XL,WarehouseC,OutOfStock,Supplier3,33,Small,WarehouseA,OutOfStock,Supplier3,126,Small,WarehouseC,InStock,Supplier2,28,Large,WarehouseB,OutOfStock,Supplier4,88,XL,WarehouseB,LowStock,Supplier1,449,Small,WarehouseA,OutOfStock,Supplier4,13,Medium,WarehouseA,InStock,Supplier1,171,XL,WarehouseB,InStock,Supplier3
SKU000481,XL,WarehouseB,InStock,Supplier4,420,Medium,WarehouseB,OutOfStock,Supplier4,226,XL,WarehouseC,OutOfStock,Supplier3,331,Medium,WarehouseC,InStock,Supplier3,307,XL,WarehouseC,LowStock,Supplier2,190,Large,WarehouseC,InStock,Supplier2,404,Medium,WarehouseC,InStock,Supplier2,178,XL,WarehouseB,OutOfStock,Supplier1,295,Small,WarehouseC,LowStock,Supplier3,214,Large,WarehouseB,OutOfStock,Supplier2
SKU000482,Small,WarehouseC,LowStock,Supplier2,281,Large,WarehouseA,OutOfStock,Supplier2,387,Medium,WarehouseA,OutOfStock,Supplier1,78,Small,WarehouseB,OutOfStock,Supplier2,9,Small,WarehouseA,OutOfStock,Supplier2,58,XL,WarehouseB,LowStock,Supplier2,305,Medium,WarehouseA,LowStock,Supplier3,131,Small,WarehouseC,InStock,Supplier4,106,Large,WarehouseA,InStock,Supplier4,105,Medium,WarehouseB,LowStock,Supplier4
SKU000483,Small,WarehouseB,LowStock,Supplier2,430,Small,WarehouseA,LowStock,Supplier4,302,Large,WarehouseA,LowStock,Supplier2,447,XL,WarehouseC,InStock,Supplier1,483,Medium,WarehouseA,LowStock,Supplier2,345,Medium,WarehouseB,InStock,Supplier2,277,Medium,WarehouseB,InStock,Supplier1,153,Large,WarehouseA,LowStock,Supplier4,312,Medium,WarehouseB,LowStock,Supplier3,67,Large,WarehouseC,InStock,Supplier2
SKU000484,Large,WarehouseC,OutOfStock,Supplier2,76,Small,WarehouseB,InStock,Supplier1,318,XL,WarehouseB,OutOfStock,Supplier3,77,Large,WarehouseC,OutOfStock,Supplier1,403,Large,WarehouseC,InStock,Supplier4,389,XL,WarehouseC,LowStock,Supplier2,54,Large,WarehouseB,LowStock,Supplier2,233,Large,WarehouseB,InStock,Supplier2,61,Medium,WarehouseA,OutOfStock,Supplier3,233,Small,WarehouseB,OutOfStock,Supplier3
SKU000485,Medium,WarehouseC,OutOfStock,Supplier3,332,Large,WarehouseB,LowStock,Supplier3,105,XL,WarehouseB,OutOfStock,Supplier1,193,Medium,WarehouseB,InStock,Supplier1,16,Medium,WarehouseA,InStock,Supplier3,240,Medium,WarehouseB,InStock,Supplier1,256,Medium,WarehouseB,InStock,Supplier4,437,XL,WarehouseA,LowStock,Supplier2,190,Small,WarehouseC,OutOfStock,Supplier3,47,XL,WarehouseC,LowStock,Supplier2
SKU000486,Large,WarehouseA,OutOfStock,Supplier4,324,Small,WarehouseC,InStock,Supplier1,385,XL,WarehouseB,OutOfStock,Supplier3,354,Large,WarehouseA,InStock,Supplier2,402,XL,WarehouseC,InStock,Supplier2,419,Large,WarehouseA,InStock,Supplier2,185,Small,WarehouseB,OutOfStock,Supplier1,303,Medium,WarehouseC,InStock,Supplier4,402,Medium,WarehouseC,LowStock,Supplier3,477,XL,WarehouseB,OutOfStock,Supplier4
SKU000487,Medium,WarehouseB,LowStock,Supplier4,459,Small,WarehouseC,OutOfStock,Supplier2,387,Large,WarehouseC,LowStock,Supplier4,46,Large,WarehouseA,LowStock,Supplier1,235,XL,WarehouseB,LowStock,Supplier2,180,XL,WarehouseB,OutOfStock,Supplier4,95,Large,WarehouseC,OutOfStock,Supplier1,422,XL,WarehouseA,InStock,Supplier4,410,Large,WarehouseA,OutOfStock,Supplier4,6,Small,WarehouseA,OutOfStock,Supplier2
SKU000488,Medium,WarehouseB,LowStock,Supplier1,23,Large,WarehouseA,OutOfStock,Supplier3,251,Large,WarehouseC,LowStock,Supplier1,31,Medium,WarehouseA,InStock,Supplier4,173,Large,WarehouseA,OutOfStock,Supplier4,7,XL,WarehouseC,LowStock,Supplier2,251,Small,WarehouseC,InStock,Supplier1,304,Large,WarehouseB,OutOfStock,Supplier1,152,XL,WarehouseB,OutOfStock,Supplier2,467,Medium,WarehouseC,OutOfStock,Supplier1
SKU000489,Large,WarehouseA,OutOfStock,Supplier4,154,Small,WarehouseA,LowStock,Supplier1,161,XL,WarehouseB,InStock,Supplier4,336,Medium,WarehouseA,LowStock,Supplier4,365,Large,WarehouseA,InStock,Supplier2,354,Medium,WarehouseA,InStock,Supplier3,392,Large,WarehouseA,LowStock,Supplier4,385,Small,WarehouseC,LowStock,Supplier1,462,Large,WarehouseA,InStock,Supplier4,171,XL,WarehouseB,InStock,Supplier1
SKU000490,Small,WarehouseC,OutOfStock,Supplier2,123,Large,WarehouseA,InStock,Supplier4,284,Large,WarehouseA,OutOfStock,Supplier2,120,Large,WarehouseC,OutOfStock,Supplier4,394,XL,WarehouseC,OutOfStock,Supplier4,442,XL,WarehouseC,InStock,Supplier4,187,Small,WarehouseA,LowStock,Supplier2,68,Medium,WarehouseB,OutOfStock,Supplier3,272,Small,WarehouseA,InStock,Supplier1,263,Small,WarehouseC,OutOfStock,Supplier1
SKU000491,Large,WarehouseC,OutOfStock,Supplier1,382,Medium,WarehouseA,InStock,Supplier3,318,XL,WarehouseB,InStock,Supplier4,475,XL,WarehouseB,InStock,Supplier2,236,Medium,WarehouseA,LowStock,Supplier4,14,Small,WarehouseA,OutOfStock,Supplier2,290,Medium,WarehouseB,OutOfStock,Supplier3,157,Medium,WarehouseC,LowStock,Supplier3,199,Medium,WarehouseA,LowStock,Supplier4,457,Large,WarehouseA,InStock,Supplier1
SKU000492,Medium,WarehouseC,LowStock,Supplier1,485,Medium,WarehouseB,OutOfStock,Supplier2,118,XL,WarehouseB,OutOfStock,Supplier2,136,Large,WarehouseC,InStock,Supplier1,164,XL,WarehouseB,LowStock,Supplier1,20,Large,WarehouseC,LowStock,Supplier2,326,XL,WarehouseA,InStock,Supplier4,400,Large,WarehouseA,OutOfStock,Supplier3,53,XL,WarehouseC,OutOfStock,Supplier1,188,Medium,WarehouseB,InStock,Supplier3
SKU000493,Small,WarehouseC,LowStock,Supplier4,286,Small,WarehouseB,LowStock,Supplier1,102,Small,WarehouseB,InStock,Supplier4,297,XL,WarehouseA,LowStock,Supplier1,370,Large,WarehouseB,InStock,Supplier3,409,XL,WarehouseC,OutOfStock,Supplier2,32,Large,WarehouseB,OutOfStock,Supplier3,362,Small,WarehouseA,InStock,Supplier1,94,Small,WarehouseB,LowStock,Supplier1,435,Small,WarehouseA,LowStock,Supplier4
SKU000494,Large,WarehouseC,LowStock,Supplier2,144,Medium,WarehouseB,InStock,Supplier2,436,Small,WarehouseB,InStock,Supplier2,361,Small,WarehouseC,InStock,Supplier2,69,XL,WarehouseC,OutOfStock,Supplier1,81,Large,WarehouseA,LowStock,Supplier3,31,XL,WarehouseB,InStock,Supplier2,133,Small,WarehouseC,InStock,Supplier2,2,Small,WarehouseC,OutOfStock,Supplier1,16,Medium,WarehouseA,InStock,Supplier1
SKU000495,XL,WarehouseA,OutOfStock,Supplier4,450,Medium,WarehouseC,LowStock,Supplier2,191,Medium,WarehouseC,OutOfStock,Supplier1,297,XL,WarehouseA,InStock,Supplier1,398,XL,WarehouseB,OutOfStock,Supplier4,22,XL,WarehouseA,OutOfStock,Supplier4,190,Medium,WarehouseA,OutOfStock,Supplier4,426,Large,WarehouseA,InStock,Supplier2,490,XL,WarehouseB,OutOfStock,Supplier4,42,Small,WarehouseB,InStock,Supplier2
SKU000496,XL,WarehouseA,InStock,Supplier1,461,XL,WarehouseA,OutOfStock,Supplier2,189,Large,WarehouseC,OutOfStock,Supplier3,326,Large,WarehouseB,InStock,Supplier1,145,Large,WarehouseB,LowStock,Supplier3,54,XL,WarehouseB,InStock,Supplier2,234,Large,WarehouseC,InStock,Supplier2,232,XL,WarehouseA,OutOfStock,Supplier3,74,XL,WarehouseC,OutOfStock,Supplier2,350,Large,WarehouseB,OutOfStock,Supplier4
SKU000497,Large,WarehouseB,OutOfStock,Supplier2,242,Large,WarehouseA,InStock,Supplier3,91,Large,WarehouseA,InStock,Supplier1,271,Small,WarehouseA,InStock,Supplier1,205,Small,WarehouseB,InStock,Supplier2,86,Medium,WarehouseB,LowStock,Supplier1,137,Medium,WarehouseC,OutOfStock,Supplier3,49,Medium,WarehouseB,LowStock,Supplier2,210,XL,WarehouseC,OutOfStock,Supplier4,137,XL,WarehouseC,InStock,Supplier2
SKU000498,Large,WarehouseA,LowStock,Supplier4,290,Medium,WarehouseC,LowStock,Supplier2,342,Small,WarehouseB,OutOfStock,Supplier3,254,Small,WarehouseB,LowStock,Supplier2,49,Medium,WarehouseB,OutOfStock,Supplier3,302,Large,WarehouseC,LowStock,Supplier4,312,Small,WarehouseA,OutOfStock,Supplier3,231,Large,WarehouseC,LowStock,Supplier1,250,Small,WarehouseA,InStock,Supplier1,327,Large,WarehouseA,OutOfStock,Supplier1
SKU000499,XL,WarehouseA,InStock,Supplier1,183,Large,WarehouseC,LowStock,Supplier3,172,XL,WarehouseB,OutOfStock,Supplier3,444,Large,WarehouseA,LowStock,Supplier4,273,Large,WarehouseA,InStock,Supplier1,368,XL,WarehouseB,InStock,Supplier1,123,Medium,WarehouseA,InStock,Supplier4,266,Small,WarehouseB,LowStock,Supplier2,36,Large,WarehouseC,InStock,Supplier2,289,XL,WarehouseB,LowStock,Supplier3
SKU000500,XL,WarehouseC,LowStock,Supplier2,405,Large,WarehouseA,LowStock,Supplier4,452,XL,WarehouseB,InStock,Supplier4,438,Large,WarehouseB,InStock,Supplier2,398,XL,WarehouseB,LowStock,Supplier3,40,Medium,WarehouseA,OutOfStock,Supplier2,203,XL,WarehouseB,InStock,Supplier3,23,Large,WarehouseA,InStock,Supplier3,303,XL,WarehouseB,InStock,Supplier3,433,Large,WarehouseA,OutOfStock,Supplier4
SKU000501,Medium,WarehouseB,LowStock,Supplier3,481,Small,WarehouseB,OutOfStock,Supplier2,83,Medium,WarehouseA,OutOfStock,Supplier2,481,Medium,WarehouseA,InStock,Supplier3,176,Medium,WarehouseA,InStock,Supplier3,330,Medium,WarehouseC,OutOfStock,Supplier4,408,Large,WarehouseA,LowStock,Supplier2,228,Medium,WarehouseA,InStock,Supplier2,458,XL,WarehouseB,OutOfStock,Supplier3,123,Large,WarehouseB,LowStock,Supplier4
SKU000502,Medium,WarehouseA,LowStock,Supplier1,224,Small,WarehouseB,OutOfStock,Supplier4,136,Small,WarehouseB,LowStock,Supplier3,312,Medium,WarehouseA,LowStock,Supplier3,319,Large,WarehouseC,OutOfStock,Supplier4,245,Medium,WarehouseC,LowStock,Supplier3,53,Medium,WarehouseA,InStock,Supplier3,146,Large,WarehouseA,LowStock,Supplier3,4,Large,WarehouseC,InStock,Supplier3,174,Large,WarehouseC,OutOfStock,Supplier1
SKU000503,Medium,WarehouseA,OutOfStock,Supplier4,302,XL,WarehouseA,OutOfStock,Supplier2,360,Small,WarehouseA,LowStock,Supplier4,449,XL,WarehouseB,LowStock,Supplier3,462,XL,WarehouseB,InStock,Supplier2,108,Large,WarehouseA,InStock,Supplier1,103,Large,WarehouseA,OutOfStock,Supplier2,236,Large,WarehouseB,OutOfStock,Supplier2,489,Small,WarehouseB,OutOfStock,Supplier3,240,Large,WarehouseC,OutOfStock,Supplier1
SKU000504,Small,WarehouseC,LowStock,Supplier2,195,Small,WarehouseC,OutOfStock,Supplier4,172,Large,WarehouseC,LowStock,Supplier4,58,Small,WarehouseA,OutOfStock,Supplier1,498,Large,WarehouseC,InStock,Supplier4,499,Small,WarehouseC,LowStock,Supplier1,399,XL,WarehouseA,LowStock,Supplier2,28,Small,WarehouseA,InStock,Supplier4,440,Small,WarehouseC,LowStock,Supplier4,150,Medium,WarehouseB,InStock,Supplier1
SKU000505,Medium,WarehouseB,InStock,Supplier4,79,Large,WarehouseA,LowStock,Supplier1,162,Medium,WarehouseB,LowStock,Supplier2,478,Small,WarehouseB,OutOfStock,Supplier3,149,Large,WarehouseA,OutOfStock,Supplier2,91,Small,WarehouseB,InStock,Supplier3,381,XL,WarehouseA,OutOfStock,Supplier1,299,Large,WarehouseB,InStock,Supplier1,298,XL,WarehouseA,InStock,Supplier4,166,Small,WarehouseC,OutOfStock,Supplier1
SKU000506,Large,WarehouseA,OutOfStock,Supplier2,7,XL,WarehouseA,InStock,Supplier3,80,Small,WarehouseC,InStock,Supplier1,354,Medium,WarehouseB,InStock,Supplier4,295,Medium,WarehouseB,OutOfStock,Supplier3,67,Large,WarehouseC,OutOfStock,Supplier1,404,Small,WarehouseC,InStock,Supplier4,43,XL,WarehouseB,OutOfStock,Supplier2,486,Large,WarehouseB,OutOfStock,Supplier1,329,Small,WarehouseA,InStock,Supplier3
SKU000507,Small,WarehouseA,InStock,Supplier2,372,Small,WarehouseB,OutOfStock,Supplier3,463,Small,WarehouseA,OutOfStock,Supplier3,324,Medium,WarehouseA,LowStock,Supplier2,239,XL,WarehouseB,LowStock,Supplier3,408,Large,WarehouseB,LowStock,Supplier4,374,XL,WarehouseA,LowStock,Supplier1,404,Medium,WarehouseC,OutOfStock,Supplier1,439,Large,WarehouseB,InStock,Supplier1,402,Medium,WarehouseC,InStock,Supplier1
SKU000508,Small,WarehouseA,LowStock,Supplier3,233,XL,WarehouseC,OutOfStock,Supplier1,391,Medium,WarehouseA,LowStock,Supplier4,377,Small,WarehouseA,InStock,Supplier3,127,Small,WarehouseC,OutOfStock,Supplier4,265,XL,WarehouseB,InStock,Supplier1,165,Small,WarehouseA,InStock,Supplier2,269,Small,WarehouseB,OutOfStock,Supplier2,130,XL,WarehouseB,LowStock,Supplier3,125,Small,WarehouseA,LowStock,Supplier2
SKU000509,Large,WarehouseA,LowStock,Supplier1,175,XL,WarehouseB,InStock,Supplier4,222,Small,WarehouseA,OutOfStock,Supplier3,205,Large,WarehouseA,LowStock,Supplier3,272,Medium,WarehouseB,InStock,Supplier2,385,Medium,WarehouseC,OutOfStock,Supplier3,1,XL,WarehouseB,InStock,Supplier2,71,Small,WarehouseB,LowStock,Supplier4,479,Small,WarehouseB,InStock,Supplier3,355,Large,WarehouseA,InStock,Supplier4
SKU000510,Small,WarehouseB,LowStock,Supplier2,346,Large,WarehouseA,OutOfStock,Supplier4,369,Small,WarehouseA,OutOfStock,Supplier3,440,Large,WarehouseA,LowStock,Supplier4,284,Small,WarehouseA,OutOfStock,Supplier3,40,Large,WarehouseC,OutOfStock,Supplier1,366,XL,WarehouseB,InStock,Supplier3,93,Small,WarehouseA,OutOfStock,Supplier4,210,Small,WarehouseB,OutOfStock,Supplier2,384,XL,WarehouseC,InStock,Supplier3
SKU000511,Large,WarehouseC,InStock,Supplier2,472,Medium,WarehouseC,InStock,Supplier3,346,Large,WarehouseC,InStock,Supplier2,227,Large,WarehouseC,InStock,Supplier2,237,Large,WarehouseB,OutOfStock,Supplier4,403,Medium,WarehouseB,InStock,Supplier2,260,XL,WarehouseA,OutOfStock,Supplier4,373,Small,WarehouseB,OutOfStock,Supplier2,472,Large,WarehouseA,OutOfStock,Supplier4,230,XL,WarehouseC,OutOfStock,Supplier3
SKU000512,XL,WarehouseB,OutOfStock,Supplier3,429,Large,WarehouseC,InStock,Supplier1,421,Medium,WarehouseC,InStock,Supplier1,241,XL,WarehouseA,OutOfStock,Supplier2,140,Medium,WarehouseA,InStock,Supplier3,423,Medium,WarehouseC,InStock,Supplier1,323,XL,WarehouseB,OutOfStock,Supplier1,156,Small,WarehouseC,InStock,Supplier2,490,Small,WarehouseB,InStock,Supplier3,492,Medium,WarehouseA,InStock,Supplier3
SKU000513,Medium,WarehouseA,OutOfStock,Supplier3,344,Small,WarehouseB,InStock,Supplier4,275,Large,WarehouseB,LowStock,Supplier3,76,Small,WarehouseA,InStock,Supplier1,10,Medium,WarehouseA,InStock,Supplier4,32,Small,WarehouseA,InStock,Supplier3,154,Large,WarehouseA,OutOfStock,Supplier3,212,Medium,WarehouseA,LowStock,Supplier4,293,Small,WarehouseA,OutOfStock,Supplier1,13,Medium,WarehouseB,OutOfStock,Supplier2
SKU000514,Medium,WarehouseB,LowStock,Supplier3,156,Small,WarehouseB,OutOfStock,Supplier2,304,Medium,WarehouseC,InStock,Supplier2,175,Medium,WarehouseC,LowStock,Supplier4,324,Large,WarehouseC,InStock,Supplier1,21,XL,WarehouseB,LowStock,Supplier1,336,Small,WarehouseB,OutOfStock,Supplier1,466,XL,WarehouseC,OutOfStock,Supplier2,206,Medium,WarehouseB,LowStock,Supplier4,465,Large,WarehouseB,LowStock,Supplier2
SKU000515,XL,WarehouseB,LowStock,Supplier1,358,XL,WarehouseA,LowStock,Supplier1,37,XL,WarehouseC,OutOfStock,Supplier2,406,Large,WarehouseB,InStock,Supplier2,226,Large,WarehouseA,InStock,Supplier4,80,Large,WarehouseC,InStock,Supplier4,178,XL,WarehouseC,InStock,Supplier4,337,Large,WarehouseA,OutOfStock,Supplier1,211,XL,WarehouseC,OutOfStock,Supplier3,330,Small,WarehouseB,LowStock,Supplier2
SKU000516,Small,WarehouseA,InStock,Supplier4,106,XL,WarehouseB,OutOfStock,Supplier2,364,Medium,WarehouseC,LowStock,Supplier3,433,XL,WarehouseA,InStock,Supplier3,361,Large,WarehouseA,InStock,Supplier4,208,XL,WarehouseC,OutOfStock,Supplier4,182,Small,WarehouseC,InStock,Supplier3,244,Medium,WarehouseB,LowStock,Supplier3,166,Large,WarehouseB,LowStock,Supplier4,226,Small,WarehouseB,OutOfStock,Supplier1
SKU000517,Large,WarehouseB,OutOfStock,Supplier4,347,XL,WarehouseC,OutOfStock,Supplier4,3,Small,WarehouseA,InStock,Supplier2,57,Medium,WarehouseB,LowStock,Supplier3,208,XL,WarehouseA,OutOfStock,Supplier2,156,XL,WarehouseC,LowStock,Supplier1,142,Small,WarehouseB,InStock,Supplier3,437,Large,WarehouseA,LowStock,Supplier2,22,Medium,WarehouseC,InStock,Supplier4,82,Small,WarehouseA,LowStock,Supplier2
SKU000518,Medium,WarehouseC,InStock,Supplier3,77,Medium,WarehouseC,OutOfStock,Supplier1,454,Large,WarehouseC,LowStock,Supplier4,494,Small,WarehouseC,InStock,Supplier2,435,XL,WarehouseB,OutOfStock,Supplier4,45,Small,WarehouseC,InStock,Supplier4,61,Large,WarehouseA,InStock,Supplier2,256,Medium,WarehouseC,LowStock,Supplier3,407,Medium,WarehouseC,InStock,Supplier2,149,Large,WarehouseB,OutOfStock,Supplier3
SKU000519,Large,WarehouseB,OutOfStock,Supplier3,465,Medium,WarehouseA,OutOfStock,Supplier2,477,XL,WarehouseB,InStock,Supplier4,134,Large,WarehouseA,InStock,Supplier3,67,Medium,WarehouseB,LowStock,Supplier1,208,Large,WarehouseA,InStock,Supplier3,287,Small,WarehouseC,InStock,Supplier1,124,Medium,WarehouseB,LowStock,Supplier3,444,Small,WarehouseB,OutOfStock,Supplier3,447,XL,WarehouseA,InStock,Supplier1
SKU000520,Large,WarehouseA,InStock,Supplier2,472,XL,WarehouseA,InStock,Supplier3,34,Small,WarehouseC,InStock,Supplier3,465,Small,WarehouseA,LowStock,Supplier4,472,XL,WarehouseB,InStock,Supplier3,237,XL,WarehouseB,LowStock,Supplier2,416,Medium,WarehouseA,InStock,Supplier3,81,XL,WarehouseB,LowStock,Supplier2,108,Small,WarehouseA,LowStock,Supplier1,455,XL,WarehouseC,InStock,Supplier2
SKU000521,Small,WarehouseB,LowStock,Supplier2,311,Medium,WarehouseC,InStock,Supplier3,213,Small,WarehouseA,InStock,Supplier1,449,Medium,WarehouseC,OutOfStock,Supplier4,291,Medium,WarehouseA,LowStock,Supplier4,195,Small,WarehouseB,InStock,Supplier4,87,Small,WarehouseB,InStock,Supplier1,269,Medium,WarehouseB,OutOfStock,Supplier1,235,XL,WarehouseC,LowStock,Supplier2,25,XL,WarehouseA,InStock,Supplier2
SKU000522,Large,WarehouseC,InStock,Supplier3,308,Large,WarehouseA,LowStock,Supplier4,423,Small,WarehouseA,OutOfStock,Supplier4,254,Small,WarehouseC,LowStock,Supplier1,4,Small,WarehouseA,InStock,Supplier1,293,Medium,WarehouseC,InStock,Supplier2,371,Large,WarehouseB,OutOfStock,Supplier3,190,Medium,WarehouseC,InStock,Supplier4,403,Medium,WarehouseC,OutOfStock,Supplier1,98,Small,WarehouseC,InStock,Supplier3
SKU000523,Large,WarehouseC,OutOfStock,Supplier4,366,Small,WarehouseB,OutOfStock,Supplier4,361,Small,WarehouseC,InStock,Supplier3,371,Medium,WarehouseB,InStock,Supplier3,160,Medium,WarehouseB,LowStock,Supplier2,457,XL,WarehouseA,LowStock,Supplier4,395,Small,WarehouseA,LowStock,Supplier3,204,Medium,WarehouseA,LowStock,Supplier3,465,Small,WarehouseB,OutOfStock,Supplier3,488,Large,WarehouseC,InStock,Supplier4
SKU000524,Small,WarehouseB,LowStock,Supplier1,122,Large,WarehouseB,InStock,Supplier2,168,Medium,WarehouseA,InStock,Supplier2,135,XL,WarehouseC,LowStock,Supplier4,33,Small,WarehouseC,LowStock,Supplier3,366,Large,WarehouseA,InStock,Supplier2,127,Small,WarehouseA,InStock,Supplier3,16,Large,WarehouseB,OutOfStock,Supplier4,456,Large,WarehouseC,InStock,Supplier3,451,Small,WarehouseC,LowStock,Supplier2
SKU000525,Large,WarehouseC,LowStock,Supplier1,465,XL,WarehouseB,LowStock,Supplier3,11,XL,WarehouseA,InStock,Supplier2,176,XL,WarehouseB,LowStock,Supplier2,300,XL,WarehouseB,InStock,Supplier2,86,Medium,WarehouseA,LowStock,Supplier4,405,XL,WarehouseA,OutOfStock,Supplier1,466,XL,WarehouseA,OutOfStock,Supplier2,134,Large,WarehouseA,InStock,Supplier1,78,Small,WarehouseB,LowStock,Supplier4
SKU000526,Medium,WarehouseA,InStock,Supplier2,232,Medium,WarehouseC,LowStock,Supplier1,312,Large,WarehouseB,InStock,Supplier4,198,Small,WarehouseC,InStock,Supplier4,35,Medium,WarehouseB,LowStock,Supplier4,389,Medium,WarehouseC,LowStock,Supplier1,462,Medium,WarehouseC,LowStock,Supplier2,316,XL,WarehouseB,OutOfStock,Supplier3,361,Medium,WarehouseA,OutOfStock,Supplier1,99,Small,WarehouseC,InStock,Supplier3
SKU000527,Small,WarehouseB,OutOfStock,Supplier1,459,XL,WarehouseC,OutOfStock,Supplier3,18,Large,WarehouseC,LowStock,Supplier3,306,XL,WarehouseB,OutOfStock,Supplier2,115,Large,WarehouseA,OutOfStock,Supplier1,296,Medium,WarehouseC,OutOfStock,Supplier2,386,Large,WarehouseC,OutOfStock,Supplier3,23,XL,WarehouseB,OutOfStock,Supplier3,177,XL,WarehouseC,InStock,Supplier2,196,XL,WarehouseC,LowStock,Supplier3
SKU000528,Large,WarehouseB,InStock,Supplier4,27,Medium,WarehouseA,OutOfStock,Supplier1,422,XL,WarehouseC,InStock,Supplier4,424,Medium,WarehouseC,LowStock,Supplier4,373,XL,WarehouseC,OutOfStock,Supplier2,336,Large,WarehouseC,LowStock,Supplier3,2,Small,WarehouseC,InStock,Supplier1,322,Small,WarehouseC,LowStock,Supplier4,251,XL,WarehouseC,InStock,Supplier2,99,Large,WarehouseB,InStock,Supplier1
